	AntonymCount	BigramCount	HypernymCount	HyponymCount	IDFUnigramCount	Label	LemmaCount	LevenshteinEditDistance	NegativeSimilarity	PositiveSimilarity	Question	QuestionID	QuestionType	Sentence	SentenceID	SynonymCount	TrigramCount	Type	UnigramCount
2825	0	0	0	0	0.223143551	0	1	4	0.561255106	0.558226416	what are the different types of cross country skiing	Q1025	DESC	it is also related to telemark skiing 	D988-4	0	0	train	1
2826	0	0	0	0	0.371563556	1	2	17	0.394337532	0.366292114	what are use taxes	Q1026	DESC	a use tax in united states is complementary to sales tax which means if you buy a taxable productservices without paying any sales tax to vendor you owe use tax	D989-0	0	0	train	1
2827	0	0	0	0	0.371563556	0	2	10	0.554777885	0.506730173	what are use taxes	Q1026	DESC	you must self assess use tax and pay it directly to the state where the products were consumed or services were rendered	D989-1	0	0	train	1
2828	0	0	0	0	0.371563556	0	2	18	0.445457983	0.411206372	what are use taxes	Q1026	DESC	use tax typically is a tax on consumption but if you buy an item without paying sales tax and store it in your warehouse initially use tax applies to that location where goods were stored	D989-2	0	0	train	1
2829	0	0	1	1	0	0	1	14	0.574760812	0.563528239	what are use taxes	Q1026	DESC	later on when the final consumption takes place at some other location you are required to pay the differential of tax rate to the jurisdiction of ultimate place of consumption	D989-3	1	0	train	0
2830	0	0	0	0	0.371563556	0	2	9	0.480315206	0.466061827	what are use taxes	Q1026	DESC	this really means that you dont have to pay both sales tax as well as use tax on one transaction	D989-4	0	0	train	1
2831	0	0	0	0	0	0	0	6	0.470415481	0.416521018	what are use taxes	Q1026	DESC	it is only one or the other that you are required to pay on purchase of taxable productsservices	D989-5	0	0	train	0
2832	0	0	1	0	0.371563556	0	2	13	0.480912281	0.466019195	what are use taxes	Q1026	DESC	if vendor doesnt charge any sales tax on its invoice then it is the obligation of the buyer to self assess use tax and pay it to the appropriate jurisdication	D989-6	0	0	train	1
2833	0	0	0	0	0.371563556	0	2	10	0.451240483	0.408329073	what are use taxes	Q1026	DESC	use tax is generally charged at the same tax rate of sales tax but in some states the tax rate is different	D989-7	0	0	train	1
2834	0	0	0	0	0.371563556	1	2	7	0.512267397	0.512992616	what are use taxes	Q1026	DESC	use tax is also termed as consumption tax or consumer use tax	D989-8	0	0	train	1
2835	0	0	0	1	0.371563556	1	2	9	0.577281851	0.570665148	what are use taxes	Q1026	DESC	a use tax is a type of excise tax levied in the united states by numerous state governments	D989-9	0	0	train	1
2836	0	0	0	0	0.371563556	0	1	17	0.522202381	0.501382679	what are use taxes	Q1026	DESC	it is assessed upon tangible personal property purchased by a resident of the assessing state for use storage or consumption in that state not for resale regardless of where the purchase took place	D989-10	0	0	train	1
2837	0	0	0	0	0	0	1	12	0.427767295	0.386555913	what are use taxes	Q1026	DESC	if a resident of a state makes a purchase within his home state full sales tax is paid at the time of the transaction	D989-11	0	0	train	0
2838	0	0	0	0	0.371563556	0	2	11	0.45517944	0.430791256	what are use taxes	Q1026	DESC	the use tax applies when a resident of the assessing state purchases an item that is not subject to his home states sales tax	D989-12	0	0	train	1
2839	0	0	0	0	0	0	0	11	0.61736136	0.72483289	what are use taxes	Q1026	DESC	usually this is due to outofstate purchases as well as ordering items through the mail by phone or over the internet from other states	D989-13	0	0	train	0
2840	0	0	0	0	0.371563556	0	2	11	0.482538863	0.418181253	what are use taxes	Q1026	DESC	the use tax is typically assessed at the same rate as the sales tax that would have been owed if any had the same goods been purchased in the state of residence	D989-14	0	0	train	1
2841	0	0	0	0	0.371563556	0	2	18	0.625755061	0.580420364	what are use taxes	Q1026	DESC	for example a resident of massachusetts  with a 625 sales and use tax on certain goods and services purchases nonexempt goods or services in new hampshire for use storage or other consumption in massachusetts	D989-15	0	0	train	1
2842	0	0	0	0	3.045712206	0	2	22	0.501005627	0.487623811	what are use taxes	Q1026	DESC	under new hampshire law the new hampshire vendor collects no sales taxes on the goods but the massachusetts purchaseruser must still pay 625 of the sales price directly to the department of revenue in massachusetts as a use tax	D989-16	0	0	train	2
2843	0	0	0	0	3.045712206	0	2	24	0.465668936	0.432496118	what are use taxes	Q1026	DESC	if the same goods are purchased in a us state that does collect sales tax for such goods at time of purchase whatever taxes were paid by the purchaser to that state can be deducted as a tax credit  from the 625 owed for subsequent use storage or consumption in massachusetts	D989-17	0	0	train	2
2844	0	0	1	0	0	0	1	18	0.546950838	0.50104885	what are use taxes	Q1026	DESC	with few exceptions no states vendors will charge the native states sales tax on goods shipped out of state meaning all goods ordered from outofstate are essentially free of sales tax	D989-18	0	0	train	0
2845	0	0	0	0	0.371563556	0	2	9	0.434442554	0.395794764	what are use taxes	Q1026	DESC	the purchaser is therefore required to declare and pay the use tax to his home state on these ordered goods	D989-19	0	0	train	1
2846	0	0	0	0	0.371563556	0	2	10	0.537142799	0.494695696	what are use taxes	Q1026	DESC	the assessing jurisdiction may make the use tax payable annually but some states require a monthly payment	D989-20	0	0	train	1
2847	0	0	0	0	0.371563556	0	2	41	0.502181393	0.45696242	what are use taxes	Q1026	DESC	for example where a vermont resident has not paid at least 6 sales tax on property brought in for use in the state vermont law requires filing a tax return form su452 and payment by the 20th day of the month following nonexempt purchases to avoid a 50 late fee a 5 penalty per month to a maximum of 25 plus statutory interest on the unpaid tax and penalties	D989-21	0	0	train	1
2848	0	0	0	0	0	0	0	20	0.531443841	0.513187515	what are use taxes	Q1026	DESC	typical exemptions include purchases by charitable nonprofit organizations or governmental agencies purchases for resale in commerce and purchases via casual sales by individuals not in the ordinary course of business	D989-22	0	0	train	0
2849	0	0	0	0	0	0	1	13	0.576300047	0.479134649	what are use taxes	Q1026	DESC	also note that there are thousands of tax jurisdictions in the us and many have everchanging lists of specific types of goods and services that are not taxable	D989-23	0	0	train	0
2850	0	0	1	0	0.371563556	0	2	18	0.593881421	0.572086627	what are use taxes	Q1026	DESC	as an illustration of the complexities a 2006 massachusetts law requires payment of tax on prewritten not custom software purchased and downloaded over the internet for installation and use in massachusetts regardless of where it originates	D989-24	0	0	train	1
2851	0	0	0	0	0.371563556	0	1	12	0.550808423	0.527921738	what are use taxes	Q1026	DESC	however the actual use of the same software downloaded by a massachusetts resident to a server in another state remains a nontaxed service	D989-25	0	0	train	1
2852	0	0	0	0	0	0	1	16	0.590294158	0.650696457	what are use taxes	Q1026	DESC	in contrast arkansas generally does not tax anything delivered over the internet such as downloaded software or music except voip which is specifically defined as taxable telecommunications services	D989-26	0	0	train	0
2853	0	0	1	0	0	0	0	25	0.54973978	0.536212705	what are use taxes	Q1026	DESC	software prewritten or custom delivered thru a tangible medium ie on disk in arkansas is taxable even if ordered online except custom software for a particular customer which is nontaxable programming services even if delivered on a disk	D989-27	0	0	train	0
2854	0	0	0	0	0.371563556	0	2	37	0.61200424	0.578700028	what are use taxes	Q1026	DESC	in most cases this complexity is part of the underlying sales tax laws but while a brickandmortar store has to deal with only the sales tax laws of its own location remote sellers have to deal with the use tax laws of many jurisdictions—up to every us state and locality that assesses them if the company has a presence or nexus in every state as large brickandmortar sellers like walmart and best buy do	D989-28	0	0	train	1
2855	0	1	0	0	1.386294361	0	2	23	0.6147857	0.69862068	who pulmonary hypertension	Q1028	DESC	in medicine  pulmonary hypertension ph is an increase of blood pressure in the pulmonary artery  pulmonary vein  or pulmonary capillaries together known as the lung vasculature  leading to shortness of breath  dizziness  fainting  and other symptoms all of which are exacerbated by exertion	D991-0	0	0	train	2
2856	0	1	0	0	1.386294361	0	2	8	0.4035129	0.428452638	who pulmonary hypertension	Q1028	DESC	pulmonary hypertension can be a severe disease with a markedly decreased exercise tolerance and heart failure 	D991-1	0	0	train	2
2857	0	0	0	0	0	1	0	7	0.372390668	0.370747993	who pulmonary hypertension	Q1028	DESC	it was first identified by dr ernst von romberg in 1891	D991-2	0	0	train	0
2858	0	0	0	0	0	0	0	12	0.566304481	0.48403834	who pulmonary hypertension	Q1028	DESC	according to the most recent classification it can be one of five different types arterial venous hypoxic thromboembolic or miscellaneous	D991-3	0	0	train	0
2859	0	0	0	1	0.223143551	1	2	18	0.398476737	0.501238199	what is an array in programming	Q1030	ENTY	in computer science  array programming languages also known as vector or multidimensional languages generalize operations on scalars to apply transparently to vectors  matrices  and higher dimensional arrays	D993-0	0	0	train	2
2860	0	0	0	0	0.223143551	1	2	7	0.370826189	0.320546325	what is an array in programming	Q1030	ENTY	array programming primitives concisely express broad ideas about data manipulation	D993-1	0	0	train	2
2861	0	0	0	0	0.223143551	0	2	14	0.518042227	0.496859463	what is an array in programming	Q1030	ENTY	the level of conciseness can be dramatic in certain cases it is not uncommon to find array programming language oneliners that require more than a couple of pages of java code	D993-2	0	0	train	2
2862	0	0	0	0	0.223143551	0	2	9	0.390578245	0.417893092	what is an array in programming	Q1030	ENTY	apl  designed by ken iverson  was the first programming language to provide array programming capabilities	D993-3	0	0	train	2
2863	0	0	0	0	0	0	2	20	0.622542427	0.591646771	what is an array in programming	Q1030	ENTY	the mnemonic apl refers to the title of his seminal book a programming language and not to arrays per se iversons contribution to rigor and clarity was probably more important than the simple extension of dimensions to functions	D993-4	0	0	train	1
2864	0	0	0	0	0	0	0	6	0.311971584	0.241940206	when did the cold war start	Q1038	NUM	photograph of the berlin wall taken from the west side	D1001-0	0	0	train	0
2865	0	0	0	0	0	0	0	8	0.466278999	0.412121904	when did the cold war start	Q1038	NUM	the wall was built in 1961 to prevent east germans from fleeing from communism	D1001-1	0	0	train	0
2866	1	2	0	1	2.756840365	0	2	7	0.502477156	0.406470767	when did the cold war start	Q1038	NUM	it was an iconic symbol of the cold war and its fall in 1989 marked the end of the war	D1001-2	0	1	train	2
2867	0	2	0	0	2.756840365	1	2	27	0.417020812	0.351252048	when did the cold war start	Q1038	NUM	the cold war often dated from 1947 to 1991 was a sustained state of political and military tension between powers in the western bloc  dominated by the united states with nato among its allies and powers in the eastern bloc  dominated by the soviet union along with the warsaw pact 	D1001-3	0	1	train	2
2868	0	0	0	0	0	0	0	16	0.528235837	0.358745569	when did the cold war start	Q1038	NUM	this began after the success of their temporary wartime alliance against nazi germany  leaving the ussr and the us as two superpowers with profound economic and political differences	D1001-4	0	0	train	0
2869	0	0	1	0	0	0	0	17	0.472615248	0.336432283	when did the cold war start	Q1038	NUM	a neutral faction arose with the nonaligned movement founded by egypt  india  and yugoslavia  this faction rejected association with either the usled west or the sovietled east	D1001-5	0	0	train	0
2870	0	2	0	0	2.756840365	0	2	17	0.513170292	0.381594676	when did the cold war start	Q1038	NUM	the cold war was so named because the two major powers—each possessing nuclear weapons and thereby threatened with mutual assured destruction —never met in direct military combat	D1001-6	0	1	train	2
