	BigramCount	IDFUnigramCount	Label	LemmaCount	Question	QuestionID	Sentence	SentenceID	TrigramCount	Type	UnigramCount
1274	0.0	0.15415067982725827	0.0	1.0	what does it take to start a lodge in freemason	Q476	he is first usually required to check and certify the regularity of the relationship of the lodge  and be able to satisfy that lodge of his regularity of membership	D469-5	0.0	train	1.0
1275	1.0	0.15415067982725827	0.0	2.0	what does it take to start a lodge in freemason	Q476	freemasons gather together as a lodge to work the three basic degrees of entered apprentice fellowcraft and master mason	D469-6	0.0	train	1.0
1276	1.0	1.0498221244986783	1.0	2.0	how does black pepper grow	Q480	black pepper piper nigrum is a flowering vine in the family piperaceae  cultivated for its fruit  which is usually dried and used as a spice and seasoning 	D473-0	0.0	train	2.0
1277	0.0	0.0	0.0	0.0	how does black pepper grow	Q480	the fruit known as a peppercorn when dried is approximately in diameter dark red when fully mature and like all drupes  contains a single seed 	D473-1	0.0	train	0.0
1278	1.0	1.0498221244986783	0.0	2.0	how does black pepper grow	Q480	peppercorns and the ground pepper derived from them may be described simply as pepper or more precisely as black pepper cooked and dried unripe fruit green pepper dried unripe fruit and white pepper dried ripe seeds	D473-2	0.0	train	2.0
1279	1.0	1.0498221244986783	0.0	2.0	how does black pepper grow	Q480	black pepper is native to south india  and is extensively cultivated there and elsewhere in tropical regions	D473-3	0.0	train	2.0
1280	0.0	0.35667494393873267	0.0	1.0	how does black pepper grow	Q480	currently vietnam is the worlds largest producer and exporter of pepper producing 34 of the worlds piper nigrum crop as of 2008	D473-4	0.0	train	1.0
1281	0.0	0.35667494393873267	0.0	1.0	how does black pepper grow	Q480	dried ground pepper has been used since antiquity for both its flavour and as a medicine 	D473-5	0.0	train	1.0
1282	1.0	1.0498221244986783	0.0	2.0	how does black pepper grow	Q480	black pepper is the worlds most traded spice 	D473-6	0.0	train	2.0
1283	0.0	0.0	0.0	0.0	how does black pepper grow	Q480	it is one of the most common spices added to european cuisine and its descendants	D473-7	0.0	train	0.0
1284	1.0	1.0498221244986783	0.0	2.0	how does black pepper grow	Q480	the spiciness of black pepper is due to the chemical piperine  not to be confused with the capsaicin that gives fleshy peppers theirs	D473-8	0.0	train	2.0
1285	0.0	0.0	0.0	0.0	how does black pepper grow	Q480	it is in the modern world often paired with salt 	D473-9	0.0	train	0.0
1286	0.0	2.302585092994046	0.0	1.0	how south african leaders are elected	Q482	the president of the republic of south africa is the head of state and head of government under south africas constitution 	D475-0	0.0	train	1.0
1287	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	from 1961 to 1994 the head of state was called the state president 	D475-1	0.0	train	0.0
1288	0.0	3.9120230054281464	1.0	3.0	how south african leaders are elected	Q482	the president is elected by members of the national assembly  the lower house of parliament  and is usually the leader of the largest party which has been the african national congress since the first nonracial elections were held on 27 april 1994	D475-2	0.0	train	2.0
1289	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	the role was originally founded to be distinct from the now defunct role of prime minister  but the two roles were merged in the 1983 constitution which specified a fouryear term of office	D475-3	0.0	train	0.0
1290	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	the 1993 and later constitutions limits the presidents time in office to two fiveyear terms	D475-4	0.0	train	0.0
1291	0.0	1.6094379124341005	0.0	1.0	how south african leaders are elected	Q482	the first president to be elected under the new constitution was nelson mandela  and the incumbent president is jacob zuma 	D475-5	0.0	train	1.0
1292	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	under the interim constitution valid from 1994 to 1996 there was a government of national unity  in which an mp from the largest opposition party was entitled to a position as deputy president 	D475-6	0.0	train	0.0
1293	0.0	0.0	0.0	1.0	how south african leaders are elected	Q482	along with thabo mbeki the last state president fw de klerk also served as deputy president in his capacity as the leader of the national party which was the secondlargest party in the new parliament	D475-7	0.0	train	0.0
1294	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	but de klerk later resigned and went into opposition with his party	D475-8	0.0	train	0.0
1295	0.0	0.0	0.0	0.0	how south african leaders are elected	Q482	a voluntary coalition government continues to exist under the new constitution adopted in 1996 although there have been no appointments of opposition politicians to the post of deputy president	D475-9	0.0	train	0.0
1296	0.0	0.0	0.0	0.0	how was the phone invented	Q485	an actor portraying alexander graham bell speaking into an early model telephone	D478-0	0.0	train	0.0
1297	0.0	0.0	1.0	0.0	how was the phone invented	Q485	the invention of the telephone is the culmination of work done by many individuals the history of which involves a collection of claims and counterclaims	D478-1	0.0	train	0.0
1298	0.0	0.0	0.0	0.0	how was the phone invented	Q485	the development of the modern electrical telephone involved an array of lawsuits founded upon the patent claims of several individuals and numerous companies	D478-2	0.0	train	0.0
1299	0.0	0.0	0.0	0.0	how was the phone invented	Q485	this article covers the early years from 1844 to 1898 from conception of the idea of an electric voicetransmission device to failed attempts to use makeandbreak current to successful experiments with electromagnetic telephones by alexander graham bell and thomas watson  and finally to commercially successful telephones in the late 19th century	D478-3	0.0	train	0.0
1300	2.0	2.4203681286504293	0.0	2.0	how many died in hiroshima and nagasaki	Q488	the atomic bombings of the cities of hiroshima and nagasaki in japan were conducted by the united states during the final stages of world war ii in 1945	D481-0	1.0	train	2.0
1301	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	the two events are the only use of nuclear weapons in war to date	D481-1	0.0	train	0.0
1302	0.0	2.70805020110221	0.0	1.0	how many died in hiroshima and nagasaki	Q488	following a firebombing campaign that destroyed many japanese cities the allies prepared for a costly invasion of japan 	D481-2	0.0	train	1.0
1303	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	the war in europe ended when nazi germany signed its instrument of surrender on 8 may but the pacific war continued	D481-3	0.0	train	0.0
1304	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	together with the united kingdom and the republic of china  the united states called for a surrender of japan in the potsdam declaration on 26 july 1945 threatening japan with prompt and utter destruction	D481-4	0.0	train	0.0
1305	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	the japanese government ignored this ultimatum and the united states deployed two nuclear weapons developed by the manhattan project 	D481-5	0.0	train	0.0
1306	0.0	2.4203681286504293	0.0	2.0	how many died in hiroshima and nagasaki	Q488	american airmen dropped little boy on the city of hiroshima on 6 august 1945 followed by fat man over nagasaki on 9 august	D481-6	0.0	train	2.0
1307	2.0	2.4203681286504293	1.0	2.0	how many died in hiroshima and nagasaki	Q488	within the first two to four months of the bombings the acute effects killed 90000–166000 people in hiroshima and 60000–80000 in nagasaki with roughly half of the deaths in each city occurring on the first day	D481-7	1.0	train	2.0
1308	0.0	2.70805020110221	0.0	2.0	how many died in hiroshima and nagasaki	Q488	the hiroshima prefecture health department estimated that of the people who died on the day of the explosion 60 died from flash or flame burns 30 from falling debris and 10 from other causes	D481-8	0.0	train	2.0
1309	0.0	1.6094379124341003	0.0	1.0	how many died in hiroshima and nagasaki	Q488	during the following months large numbers died from the effect of burns radiation sickness  and other injuries compounded by illness	D481-9	0.0	train	1.0
1310	0.0	1.6094379124341003	0.0	1.0	how many died in hiroshima and nagasaki	Q488	in a us estimate of the total immediate and short term cause of death 15–20 died from radiation sickness 20–30 from burns and 50–60 from other injuries compounded by illness	D481-10	0.0	train	1.0
1311	0.0	1.0986122886681098	0.0	1.0	how many died in hiroshima and nagasaki	Q488	in both cities most of the dead were civilians although hiroshima had a sizeable garrison	D481-11	0.0	train	1.0
1312	0.0	1.3217558399823195	0.0	1.0	how many died in hiroshima and nagasaki	Q488	on 15 august six days after the bombing of nagasaki japan announced its surrender to the allies signing the instrument of surrender on 2 september officially ending world war ii	D481-12	0.0	train	1.0
1313	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	the bombings led in part to postwar japan s adopting three nonnuclear principles  forbidding the nation from nuclear armament	D481-13	0.0	train	0.0
1314	0.0	0.0	0.0	0.0	how many died in hiroshima and nagasaki	Q488	the role of the bombings in japans surrender and their ethical justification are still debated 	D481-14	0.0	train	0.0
1315	0.0	0.8329091229351038	0.0	1.0	how did mohammed gandhi die	Q492	mohandas karamchand gandhi  2 october 1869 – 30 january 1948 commonly known as mahatma gandhi was the preeminent leader of indian nationalism in britishruled india 	D485-0	0.0	train	1.0
1316	0.0	0.8329091229351038	0.0	1.0	how did mohammed gandhi die	Q492	employing nonviolent civil disobedience  gandhi led india to independence and inspired movements for nonviolence civil rights and freedom across the world	D485-1	0.0	train	1.0
1317	0.0	0.8329091229351038	0.0	1.0	how did mohammed gandhi die	Q492	the son of a senior government official gandhi was born and raised in a hindu bania community in coastal gujarat  and trained in law in london	D485-2	0.0	train	1.0
1318	0.0	0.8329091229351038	0.0	1.0	how did mohammed gandhi die	Q492	gandhi became famous by fighting for the civil rights of muslim and hindu indians in south africa using new techniques of nonviolent civil disobedience that he developed	D485-3	0.0	train	1.0
1319	0.0	0.0	0.0	0.0	how did mohammed gandhi die	Q492	returning to india in 1915 he set about organising peasants to protest excessive landtaxes	D485-4	0.0	train	0.0
